date,name,rating,review
03/22/2014,OpenTable Diner,5.0,"Look no further! MJ's doesn't disappoint. We were adventurous and got the steak tartare-amazing.

The bacon appetizer is soooo worth it.

Steaks were perfectly cooked, lobster mashed potatoes were just as incredible as they sound...

You can 'to go wrong here! Save room for dessert, though. We didn't."
03/22/2014,EricG,5.0,"Great Service and Food! Had a private booth and was waited on hand and foot. Wife and I had a NY Strip and a Filet Mignon, which were both excellent. Sides were big enough for 2 big portions. This is a great place for a special occasion with family and friends!"
03/22/2014,MarciB,4.0,"Waitress was fantasti and very friendly. Both of our steaks for over cooked. For the price we paid, that was definitely disappointing."
03/22/2014,MattS,5.0,"I have had dinner at Michael Jordan's approximately 15 times. I have NEVER been disappointed. I always walk out of the restaurant thinking....""that was an incredible meal""."
03/21/2014,Hav2eat,5.0,"the blue cheese fondue garlic bread and the maple glazed bacon are two must try appetizers !! The Parmesan encrusted filet mignon with a topper of fresh crabmeat and asparagus drizzled with a brenaise sauce is absolutely awe inspiring !!! Add in the lobster mashed potatoes as a side, you won't be disappointed .... Once you've finished dinner and are thinking you can't possibly eat anything else force yourself too order the baked Alaska, I guarantee once you take your first taste your stomach will magically develop just enough room to finish dessert.. It's that good!!!"
03/19/2014,Clocker,5.0,"As usual, our steak dinners at Michael Jordan's were outstanding!
Service was friendly and courteous and professional.
We had a private booth which added to the dining experience.
We will definitely return in the near future."
03/15/2014,Lidia,2.0,"The food was overpriced but not that great; and the restaurant was really loud and crowded, it was hard to have a conversation with anyone. The service was good though."
03/15/2014,Poobaeh,4.0,"We had a very nice dinner. The KC Strip is delicious. I do not like fatty steaks and always get a filet. Very glad I trusted our server with his suggestion. My Pear Margarita was very nice. I had a second one! The sides are very large - great for sharing.

Very noisy and busy, so not very romantic."
03/14/2014,JoJo,3.0,We eat here whenever we go to Mohegan we always get the garlic bread which is out if this world but the delmonaco (sp?) steak which was disappointing this this time. It won't stop us from going back just hope it was a fluke!
03/11/2014,Shep,5.0,"I had arranged a birthday dinner for my wife and two long time family friends. Arrived at restaurant for a 7pm dinner. The table was ready on time and we were seated as soon as we arrived. All of the staff provided a relaxed, friendly and professional environment. We were Immediately offered cocktails and were left to chat for as long as we wanted. The waiter was attentive but not intrusive and we never felt rushed. The food and wine were superb and we spent about 3 hours at the table, eating and chatting. It was truly a great time and a wonderful experience. We would all definitely go back and would recommend MJ's to anyone for that special occasion."
03/09/2014,JBEB,5.0,Overall it was a wonderful experience. Both my wife and I had the filet for our main course and it was cooked to perfection. Both sides we ordered were delicious which were the mashed potatoes and the creamed spinach (the best we've ever had). For starters we went with the garlic bread with blue cheese fondue which was tasty! We split the ceasar salad which was plenty to share prior to the main course. On top of the delicious food the service was top notch!
03/09/2014,David,4.0,seems like restaurant may be under new management?
03/09/2014,OpenTable Diner,5.0,Service is top notch and a great meal as always.
03/08/2014,DarleneG,3.0,Have bee here many times. We waited 15 minutes to be seated. We had a 6:45 reservation and did not get sat till 7pm. Was very busy this last time and I ordered the Kansas city steak. The steak was served very under done and had no taste. Service was slow. I did not enjoy my dining experience this last time I was there.
03/08/2014,Richard,4.0,We were seated right on time for our reservation. Great food and service. The staff were very conscious of my wife's gluten free sensitivity.
03/08/2014,March8,2.0,"I rated this fair due to a few reasons, 1st the only reason we went to MJ's was we were notified that we had Dining points on our moumoment card. When the bill came, we asked our waiter to used our points. He only used our earned points not the Dining points that had to be used March 9. So we lost a total of $55.00 of Dining points that we earned. Bacon appetizer was very tough. The scallops were blain. The New York Strip was very good, but for the price, we would not go back."
03/08/2014,mjfan,5.0,Was thrilled with our fast service so we could enjoy our meal and still make it to the arena in time for the game.Loved the steak and was surprised at the big chunks of lobster in the lobster mashed potatoes. It was almost like a surf and turf. The waitstaff were attentive even though the place was crazy busy. Side portions were as advertised: enough for two. Loved the dessert menu and the one I chose was the perfect ending for my meals..
03/08/2014,Sari,5.0,"We went with 7 people during a convention at the Mohegan. The staff was extremely accommodating, especially the ladies at the podium. Some of our party was running late and they had no problem taking care of us. Our servers were Jimmy, Justin and their'shadow', Taylor. They did a terrific job. We ordered appetizers of the freshest oysters, salads and tuna tartare - all were yummy. Then we ordered 3 steaks for 2 - 2 'Tomahawk' 53oz bone-in rib eyes and 1 T-bone for 2. They were all HUGE. Our rib eye could easily serve 4 people! The steak was cooked perfectly medium rare and absolutely delicious. The creamed spinach was incredible. For dessert we had the 23 layer chocolate cake, baked Alaska and creme brulee. Thanks for a special night, MJ!"
03/02/2014,Nana,5.0,Food and service was wonderful as a first timer
03/02/2014,OpenTable Diner,5.0,Been there many times and they never disappoint.
03/02/2014,Johnny1971,5.0,Great place our Waitress Laura was fantastic as well as Nick the team server at our table. THE BACON WAS AMAZING. Great Job!
03/02/2014,JeffreyS,5.0,"Overall, a really good steakhouse. Try the garlic bread with blue cheese fondue app. Outstanding. I had the bone in rib-eye and my girlfriend had the Filet. Both were excellent."
03/01/2014,Kdna,5.0,"We went to Michael Jordans Steak House at the Mohegan Sun and had a wonderful experience! We went to celebrate a special night, my son's 16th birthday. The food is amazing, the service is incredible - our waitress was great!-and at the end of the dinner they gave my son a surprise dessert for his birthday. I would highly recommend this restaurant for a special night out (a little expensive for our budget for it just a typical night out). I hope to have something to celebrate soon so we can go again!"
